source_file,participant_id_raw,participant_group,experiment_num,experiment_kind,forced_stop_instruction,driver_age,driver_sex,sex_female,experience_years,day_night,weather,instructed_speed_kmh,initial_speed_kmh,speed_at_yellow_kmh,speed_delta_from_instruction_kmh,distance_threshold_m,yellow_onset_time_value,yellow_onset_time_source,yellow_onset_method,yellow_onset_interp_alpha,yellow_onset_bracket_row0,yellow_onset_bracket_row1,yellow_onset_bracket_d0_m,yellow_onset_bracket_d1_m,yellow_onset_bracket_speed0_kmh,yellow_onset_bracket_speed1_kmh,yellow_onset_distance_abs_error_m,tti_s,a_req_mps2,comfort_rating,go_decision,stop_decision,stop_detected_in_window,stop_distance_event_m,n_fix_rows,min_speed_kmh_full_run,min_light_distance_m,max_light_distance_m,traj_event_type,traj_time_col,traj_t_onset,traj_t_event,traj_duration_s,traj_onset_speed_kmh_raw_interp,traj_onset_distance_m_raw_interp,traj_event_speed_kmh_raw_interp,traj_event_distance_m_raw_interp,traj_v_end_obs_mps,traj_d_end_obs_m,go_decision_meta_original,stop_decision_meta_original,decision_label_override_applied,decision_label_override_reason
7_exp11_54.0_50.0_20260209-142454.csv,7,7,11.0,main,0,19.0,male,0,1.0,day,normal,50.0,47.40726693730701,47.40726693730701,-2.592733062692993,54.0,1770643514.0724406,t_wall,linear_interpolation,0.0915515845650341,191,192,54.1195908613096,52.8133233414433,47.434,47.142,0.0,4.100637150356742,1.6056876989491042,4.0,0,1,1,1.51652276098107,413,0.007,1.49186150380387,179.879956920125,stop,t_wall,1770643514.0724406,1770643521.1708,7.0983593463897705,47.40726702706246,54.000000401522726,0.169,1.51652276098107,0.0469444444444444,1.51652276098107,0,1,0,
7_exp12_32.0_40.0_20260209-142715.csv,7,7,12.0,main,0,19.0,male,0,1.0,day,normal,40.0,35.63471430329055,35.63471430329055,-4.365285696709449,32.0,1770643658.6230865,t_wall,linear_interpolation,0.0692900265280477,229,230,32.0691656422237,31.07096076788,35.6,36.101,0.0,3.232802682786271,1.5309520441227096,4.0,0,1,1,1.2124498259041,439,0.0,1.2124498259041,178.716972898214,stop,t_wall,1770643658.6230865,1770643664.59851,5.975423574447632,35.63471446084264,31.999999686089303,0.133,1.2124498259041,0.0369444444444444,1.2124498259041,0,1,0,
8_exp1_42.0_50.0_20260209-150651.csv,8,8,1.0,main,0,33.0,female,1,3.0,day,normal,50.0,48.84192272767213,48.84192272767213,-1.1580772723278656,42.0,1770646033.9331992,t_wall,linear_interpolation,0.8770218096133066,223,224,43.1854681048774,41.8337706990853,49.255,48.784,0.0,3.095701224602596,2.191296861897317,4.0,0,1,1,2.21377239206111,425,0.004,2.21377239206111,173.120940031898,stop,t_wall,1770646033.9331992,1770646038.96423,5.031030893325806,48.84192285438765,42.00000036365402,0.166,2.21377239206111,0.0461111111111111,2.21377239206111,0,1,0,
8_exp2_49.0_50.0_20260209-151232.csv,8,8,2.0,main,0,33.0,female,1,3.0,day,normal,50.0,50.3441294551436,50.3441294551436,0.3441294551436016,49.0,1770646373.5393493,t_wall,linear_interpolation,0.0875354398960309,215,216,49.1218617883576,47.7297194914509,50.364,50.137,0.0,3.5038842047546304,1.9955682875065013,5.0,0,1,1,0.341322213096508,417,0.004,0.301210722524694,186.32356591595,stop,t_wall,1770646373.5393493,1770646379.2505,5.711150646209717,50.344129355996536,48.99999939195232,0.173,0.341322213096508,0.0480555555555555,0.341322213096508,0,1,0,
8_exp3_38.0_40.0_20260209-151559.csv,8,8,3.0,main,0,33.0,female,1,3.0,day,normal,40.0,37.86718449756948,37.86718449756948,-2.1328155024305246,38.0,1770646583.0565753,t_wall,linear_interpolation,0.0106560857047319,231,232,38.0112488967517,36.9556176768651,37.865,38.07,0.0,3.612626653264401,1.4558191822743722,5.0,0,1,1,2.11884250717169,442,0.007,0.84763228327247,169.529335640343,stop,t_wall,1770646583.0565753,1770646589.06726,6.0106847286224365,37.86718445038089,38.00000024299387,0.187,2.11884250717169,0.0519444444444444,2.11884250717169,0,1,0,
8_exp4_70.0_50.0_20260209-151826.csv,8,8,4.0,main,0,33.0,female,1,3.0,day,normal,50.0,45.43330945895475,45.43330945895475,-4.566690541045247,70.0,1770646725.8409648,t_wall,linear_interpolation,0.1775589472898862,198,199,70.2231636178705,68.9663211929931,45.45,45.356,0.0,5.546591322555122,1.1376684349609496,5.0,0,1,1,1.06777437526871,441,0.0,1.06777437526871,179.304061798694,stop,t_wall,1770646725.8409648,1770646735.10727,9.266305208206177,45.43330944293992,69.9999997858711,0.104,1.06777437526871,0.0288888888888888,1.06777437526871,0,1,0,
8_exp5_45.0_60.0_20260209-152153.csv,8,8,5.0,main,0,33.0,female,1,3.0,day,normal,60.0,58.88831348171467,58.88831348171467,-1.1116865182853315,45.0,1770646935.589997,t_wall,linear_interpolation,0.1806558475131187,218,219,45.29587507269479,43.65809209047881,58.824,59.18,0.0,2.7509702761364085,2.9731082516466887,3.0,0,1,1,-0.1107316992509265,409,0.004,-0.1456156594014991,218.56957843730896,stop,t_wall,1770646935.589997,1770646940.768503,5.178505897521973,58.88831448491876,44.99999538474555,0.176,-0.1107316992509265,0.0488888888888888,-0.1107316992509265,0,1,0,
8_exp6_56.0_40.0_20260209-152445.csv,8,8,6.0,main,0,33.0,female,1,3.0,day,normal,40.0,42.88700896528934,42.88700896528934,2.88700896528934,56.0,1770647105.1877117,t_wall,linear_interpolation,0.4999584940308241,199,200,56.59247660608855,55.40742502048228,42.995,42.779,0.0,4.70072417881054,1.2671513571902615,3.0,0,1,1,0.7765139404651158,431,0.004,0.7765139404651158,173.7240465183339,stop,t_wall,1770647105.1877117,1770647113.2705247,8.082813024520874,42.88700840054568,55.99999690161863,0.097,0.7765139404651158,0.0269444444444444,0.7765139404651158,0,1,0,
8_exp7_74.0_40.0_20260209-152816.csv,8,8,7.0,main,0,33.0,female,1,3.0,day,normal,40.0,39.15178910256202,39.15178910256202,-0.8482108974379798,74.0,1770647315.0914688,t_wall,linear_interpolation,0.6991905296497781,182,183,74.75875343962477,73.67356505756126,39.056,39.193,0.0,6.804286754358495,0.7991650973533397,3.0,0,1,1,0.7813861925653954,441,0.004,0.7606911815870402,171.22968266868074,stop,t_wall,1770647315.0914688,1770647325.956993,10.865524291992188,39.151789310449445,73.9999983533064,0.097,0.7813861925653954,0.0269444444444444,0.7813861925653954,0,1,0,
8_exp8_59.0_50.0_20260209-153100.csv,8,8,8.0,main,0,33.0,female,1,3.0,day,normal,50.0,48.2486817558539,48.2486817558539,-1.7513182441460984,59.0,1770647478.458537,t_wall,linear_interpolation,0.1035360460677957,181,182,59.13823360412171,57.80310821183859,48.258,48.168,0.0,4.402192811707856,1.5222426836012168,3.0,0,1,1,2.0336343336015084,413,0.0,2.0336343336015084,171.298831480515,stop,t_wall,1770647478.458537,1770647486.5799031,8.121366024017334,48.248681981647,59.00000334957883,0.094,2.0336343336015084,0.0261111111111111,2.0336343336015084,0,1,0,
8_exp9_26.0_40.0_20260209-153319.csv,8,8,9.0,main,0,33.0,female,1,3.0,day,normal,40.0,40.07773938646091,40.07773938646091,0.0777393864609123,26.0,1770647622.7675664,t_wall,linear_interpolation,0.5414383503774167,232,233,26.600554254517096,25.491371179290763,40.349,39.848,0.0,2.335461067238239,2.3834063306165123,3.0,1,0,0,,407,0.0,-48.011587823940765,178.17507665311317,go,t_wall,1770647622.7675664,1770647625.1374934,2.369926929473877,40.07773925062119,25.999999699259245,39.32162476130417,0.0,10.922673544806717,0.0,1,0,0,
8_exp10_55.0_60.0_20260209-153705.csv,8,8,10.0,main,0,33.0,female,1,3.0,day,normal,60.0,59.57085177785864,59.57085177785864,-0.4291482221413645,55.0,1770647846.8417552,t_wall,linear_interpolation,0.1794435824912048,210,211,55.2958315939829,53.6472265568125,59.594,59.465,0.0,3.323773189249459,2.4892581239755915,2.0,0,1,1,1.10167571427452,416,0.004,1.06357033705823,218.484147357338,stop,t_wall,1770647846.8417552,1770647852.32536,5.483604907989502,59.57085161570672,54.99999792771739,0.086,1.10167571427452,0.0238888888888888,1.10167571427452,0,1,0,
8_exp11_37.0_60.0_20260209-154127.csv,8,8,11.0,main,0,33.0,female,1,3.0,day,normal,60.0,61.24631634890962,61.24631634890962,1.2463163489096232,37.0,1770648109.404354,t_wall,linear_interpolation,0.0510207524556592,223,224,37.08650665858811,35.39098759184586,61.243,61.308,0.0,2.1748246742086947,3.9113188879616216,3.0,1,0,0,,397,0.004,-39.984066375863385,214.8097608058006,go,t_wall,1770648109.404354,1770648111.660848,2.2564938068389893,61.24631648283356,36.999996506606365,55.38262375406076,0.0,15.384062153905766,0.0,1,0,0,
8_exp12_34.0_60.0_20260209-154457.csv,8,8,12.0,main,0,33.0,female,1,3.0,day,normal,60.0,58.83156640792584,58.83156640792584,-1.168433592074166,34.0,1770648317.839327,t_wall,linear_interpolation,0.2843247132384501,201,202,34.46253365205488,32.83575402116513,58.889,58.687000000000005,0.0,2.080515741350552,3.927416038047144,3.0,1,0,0,,373,0.004,-48.7999717014341,199.61585818665813,go,t_wall,1770648317.839327,1770648319.963672,2.124344825744629,58.83156627444325,33.99999892501603,55.702810488078725,0.0,15.4730029133552,0.0,1,0,0,
9_exp1_48.0_60.0_20260209-161412.csv,9,9,1.0,main,0,19.0,male,0,2.0,day,normal,60.0,49.41309286987817,49.41309286987817,-10.58690713012183,48.0,1770650073.092188,t_wall,linear_interpolation,0.4355901728536769,196,197,48.59697765547707,47.2264746168844,49.363,49.478,0.0,3.4970488581850643,1.962491759072149,3.0,0,1,1,0.4604298627661907,459,0.007,0.4583140911571448,209.3829108845016,stop,t_wall,1770650073.092188,1770650084.3089705,11.216782569885254,49.41309262042394,48.0000029728503,0.097,0.4604298627661907,0.0269444444444444,0.4604298627661907,0,1,0,
9_exp2_29.0_40.0_20260209-161627.csv,9,9,2.0,main,0,19.0,male,0,2.0,day,normal,40.0,34.96863020978012,34.96863020978012,-5.031369790219877,29.0,1770650209.4009762,t_wall,linear_interpolation,0.7572244530314522,223,224,29.7351908150692,28.7642887105136,35.086,34.931,0.0,2.98553301555407,1.6267628495481414,4.0,0,1,1,0.71694371276753,469,0.004,0.714859554915913,154.681852811714,stop,t_wall,1770650209.4009762,1770650218.83692,9.435943841934204,34.96863025132889,29.000000260256684,0.144,0.71694371276753,0.0399999999999999,0.71694371276753,0,1,0,
9_exp3_52.0_60.0_20260209-161851.csv,9,9,3.0,main,0,19.0,male,0,2.0,day,normal,60.0,53.19655956008306,53.19655956008306,-6.80344043991694,52.0,1770650353.6153293,t_wall,linear_interpolation,0.8972267049622539,223,224,53.32622131819127,51.84808729603567,53.507,53.161,0.0,3.519024567529903,2.099562224766637,3.0,0,1,1,0.3385436496553302,475,0.004,0.3355008694975205,211.2398831922617,stop,t_wall,1770650353.6153293,1770650363.718105,10.102775812149048,53.19655922017528,51.99999854789234,0.032,0.3385436496553302,0.0088888888888888,0.3385436496553302,0,1,0,
9_exp4_72.0_40.0_20260209-162118.csv,9,9,4.0,main,0,19.0,male,0,2.0,day,normal,40.0,37.70389482127651,37.70389482127651,-2.2961051787234865,72.0,1770650498.6526618,t_wall,linear_interpolation,0.3722784226360402,199,200,72.3891780140316,71.3437829807232,37.775,37.584,0.0,6.87462134160559,0.7617367994973219,5.0,0,1,1,0.438358458312109,510,0.004,0.424439894557738,155.962231306852,stop,t_wall,1770650498.6526618,1770650514.64969,15.9970281124115,37.70389463706838,71.99999899177868,0.191,0.438358458312109,0.0530555555555555,0.438358458312109,0,1,0,
9_exp5_46.0_60.0_20260209-162402.csv,9,9,5.0,main,0,19.0,male,0,2.0,day,normal,60.0,58.098806717573616,58.098806717573616,-1.901193282426384,46.0,1770650663.846913,t_wall,linear_interpolation,0.1754405317831057,209,210,46.28219612730508,44.67369594529496,58.126,57.971,0.0,2.8503167165722463,2.831011257050102,3.0,1,0,0,,390,0.007,-80.00637975252575,205.7484734406856,go,t_wall,1770650663.846913,1770650666.859653,3.012739896774292,58.09880651472404,45.99999789494462,53.80865370753122,0.0,14.946848252092003,0.0,1,0,0,
